101|2426|10202|2014|7747|N||Dec 28 2011  4:50AM
101|2427|10599|2013|02н9528|N||Jan 17 2012  1:31AM
101|2428|10601|2015|66н8683|N||Jan 17 2012 11:09PM
101|2429|10665|2014|ннн2 нн67н4053|N||Jan 31 2012  7:58AM
101|2430|10666|2013|K7, 16н 7005|N||Jan 31 2012  8:08AM
101|2431|10704|2015|30н 6387|N||Feb  7 2012 12:06AM
101|2432|3641|2013|02н4356|N||Feb 13 2012  6:28AM
101|2433|10878|2013|12н4515|N||Feb 13 2012  2:02PM
101|2434|1114|2015|36н2203|N||Feb 17 2012  8:02AM
101|2435|1114|2014|29н1122|Y||Feb 17 2012  8:05AM
101|2436|11021|2014|02н6951|N||Feb 22 2012  6:30AM
101|2437|11336|2013|50н5026|N||Mar 11 2012  2:50AM
101|2438|11506|2015|56н5237|N||Dec  9 2013  1:01AM
101|2439|11507|2014|03н 9527|N||Mar 19 2012  2:25AM
101|2440|11659|2014|53н2882|N||Mar 23 2012  5:25AM
101|2441|11746|2013|05н 5767|N||Mar 28 2012  7:09AM
101|2442|11779|2013|69н 6440|N||Mar 29 2012  5:10AM
101|2443|11926|2013|43н7616|N||Apr  6 2012  5:20AM
101|2444|11980|2013|SM5|N||Apr 10 2012  1:49AM
101|2445|12250|2015|нн42н9067|N||Apr 19 2012 11:41PM
101|2446|12257|2013|2842|N||Apr 20 2012  4:30AM
101|2447|12286|2013|нн18н4986|N||Apr 23 2012  2:38AM
101|2448|12294|2015|EF Sonata|N||May 21 2012  6:03AM
101|2449|12326|2013|нн33н 1002|N||Apr 24 2012  4:52AM
101|2450|1437|2014|73н6422|N||Oct 27 2016  1:59PM
101|2451|12531|2013|Grandeur TG|N||May  8 2012 11:41PM
101|2452|12548|2013|62н2816|N||May 11 2012 12:31AM
101|2453|12581|2013|67н7993|N||Aug 13 2013  7:12AM
101|2454|12689|2013|4399|N||May 17 2012  7:35AM
101|2455|12294|2014|Santafe|N||May 21 2012  6:03AM
101|2456|13165|2014|27н2330|N||Jun  4 2012  7:41AM
101|2457|13324|2013|avante|N||Jun 12 2012  8:02AM
101|2458|13383|2013|37н 8744|N||Jun 14 2012  5:42AM
101|2459|13581|2013|12н7966|N||Jun 20 2012  1:25AM
101|2460|13725|2013|нн38н8248|N||Jun 26 2012  3:13AM
101|2461|13810|2014|70н1763|N||Jun 29 2012  4:26AM
101|2462|13866|2013|25н6105|N||Jul  3 2012  5:59AM
101|2463|13867|2014|10н8223|N||Jul  3 2012  6:31AM
101|2464|13910|2013|52н7741|N||Jul  5 2012 11:37PM
101|2465|8206|2015|39н7931|N||Jul 17 2012  5:26AM
101|2466|1760|2015|65н8512|N||Dec 15 2015  5:15AM
101|2467|14145|2015|63н8114|N||Jul 18 2012  2:19AM
101|2468|4093|2014|64н9430|N||Jul 18 2012  6:57AM
101|2469|14321|2013|01н9757|N||Jul 25 2012  5:00AM
101|2470|14505|2013|45н1253|N||Aug  6 2012  2:12AM
101|2471|14530|2013|20н3580|N||Aug  8 2012  1:24AM
101|2473|14726|2014|19н1431|N||Aug 16 2012 11:50PM
101|2474|14727|2014|07н9195|N||Aug 17 2012  1:41AM
101|2475|14802|2013|32н5147|N||Aug 20 2012  1:43AM
101|2476|1624|2015|01н8887|N||Mar 21 2016  1:23AM
101|2477|16089|2014|61н 2824|N||Oct 16 2012  9:31AM
101|2478|16165|2014|57GO1623|N||Oct 18 2012  8:35AM
101|2480|16246|2013|32Mo 3349|N||Oct 22 2012  3:27AM
101|2481|16256|2014|08MO1580|Y||Oct 23 2013 12:00AM
101|2482|16289|2013|68н6305|N||Oct 23 2012 12:19AM
101|2483|16307|2013|18BU2718|N||Oct 24 2012  4:25AM
101|2484|5304|2013|51н2795|N||Jun  4 2013  7:34AM
101|2485|16366|2013|69н2377|N||Oct 30 2012 12:57AM
101|2486|16382|2013|30н1513|N||Oct 31 2012  8:57AM
101|2487|16526|2013|62н 1363|N||Nov  9 2012  1:26AM
101|2488|1749|2014|13MO 9858|N||Nov 14 2012  4:54AM
101|2489|17232|2013|нн37н6340|N||Dec  8 2012  3:28AM
101|2490|17265|2013|12н8371|N||Dec 10 2012  8:07AM
101|2491|17355|2014|67н 7797|N||Dec 17 2012  5:04AM
101|2492|17484|2013|49н3647|N||Dec 17 2012 10:00PM
101|2493|6628|2014|15н9882|N||Dec 20 2012  1:14AM
101|2494|17995|2015|38н7752|N||Jan  8 2013 12:33AM
101|2495|18024|2014|68н7927|N||Jan 10 2013  7:43PM
101|2496|18467|2014|48н9324|N||Sep 24 2014  7:24AM
101|2497|18826|2014|05н9799|N||Jan 25 2016  1:54AM
101|2498|18919|2013|16н9359|N||Feb 22 2013  4:05AM
101|2499|19239|2014|33н9851|N||Mar  7 2013  4:08AM
101|2500|1833|2013|64н5070|N||Apr 22 2013 12:49AM
101|2501|19561|2013|04н 5959|N||Mar 19 2013  4:43AM
101|2502|19563|2013|32н5881|N||Mar 19 2013  6:24AM
101|2503|20005|2014|18н1647|N||Mar 28 2013  8:58AM
101|2504|20181|2014|42н5173|N||Apr  5 2013  7:12AM
101|2505|20490|2013|43н4300|N||Apr 22 2013  4:23AM
101|2506|20662|2014|36н2743|N||Apr 25 2013  7:29AM
101|2507|20901|2013|46н1109|N||May  9 2013  5:29AM
101|2508|20965|2014|нн 67н 6128|N||May 10 2013  5:49AM
101|2509|20977|2013|05н3920|N||May 10 2013 11:43AM
101|2510|21349|2014|15н 6221|N||May 30 2013  6:45AM
101|2511|21716|2013|34н6756|N||Jun 12 2013  4:16AM
101|2512|21717|2013|68н5470|N||Jun 12 2013  4:33AM
101|2513|11779|2014|нн47н8109|Y||Jul  8 2013  4:24PM
101|2514|22436|2013|W0010058|N||Jul  9 2013  7:26AM
101|2515|22465|2014|34н2351 (ннн, нннн)|N||Jul 11 2013  2:15AM
101|2516|22513|2013|66н2344|N||Jul 15 2013  6:15AM
101|2517|22520|2013|14н8252|N||Jul 15 2013 11:47PM
101|2518|22532|2013|49н3777|N||Jul 16 2013  5:32AM
101|2519|23632|2013|36н 6789|N||Sep  3 2013  4:46AM
101|2520|1241|2013|45н2217|N||Sep  3 2013  5:16AM
101|2521|23758|2014|23н5140|N||Sep 10 2013  9:27PM
101|2522|16256|2014|15eo4740|N||Oct 23 2013 12:00AM
101|2523|24880|2014|9890|N||Oct 29 2013  7:24AM
101|2524|24951|2013|69н5223|N||Nov  1 2013  8:07AM
101|2525|25018|2014|38н4034|N||Nov  5 2013  4:38AM
101|2526|25049|2013|15н 2587|N||Feb 26 2015  7:03AM
101|2527|25236|2013|35н5161|N||Nov 15 2013  5:37AM
101|2528|25633|2014|54н1552|N||Nov 28 2013  2:06AM
101|2529|26004|2013|52н5383|N||Dec 12 2013 11:19PM
101|2530|27204|2014|39н2795|N||Feb 11 2014  2:31AM
101|2531|27209|2013|56н1161|N||Feb 12 2014  6:58AM
101|2532|27303|2014|38н 5282|N||Feb 18 2014  1:38AM
101|2533|1243|2013|12н7228|Y||Feb 23 2014  7:26AM
101|2534|1243|2013|12н7228|N||Feb 23 2014  7:26AM
101|2535|27773|2013|07н3956|N||Mar 11 2014  2:45AM
101|2536|27853|2013|нн35н7292|N||Mar 13 2014  4:48AM
101|2537|28028|2013|58н5582|N||Mar 18 2014  1:57AM
101|2538|28665|2013|55н1881|N||Apr 15 2014  1:30AM
101|2539|28696|2013|48н3114|N||Apr 17 2014  1:35AM
101|2540|1210|2013|14н3143|N||Apr 22 2014 10:30PM
101|2541|29891|2013|64н8316|N||Jun 11 2014 11:01PM
101|2542|29892|2013|38н3174|N||Jun 12 2014  2:40AM
101|2543|29892|2014|нн68н4651|N||Jun 12 2014  2:40AM
101|2544|29919|2013|52н2287|N||Jun 12 2014  6:18AM
101|2545|30044|2013|01н 3642|N||Jun 17 2014  6:59AM
101|2546|30453|2013|45н6870|N||Jun 27 2014  8:05AM
101|2547|1833|2013|39н1309|N||Jun 30 2014  6:10AM
101|2548|30499|2014|нн33н3832|N||Jul  3 2014  5:54AM
101|2549|1950|2013|48н7493|N||Jul 28 2014 12:03AM
101|2550|3153|2013|08н7626|N||Sep 24 2014  2:14AM
101|2551|18467|2014|48н9324|Y||Sep 24 2014  7:23AM
101|2552|32350|2013|03н1813|N||Oct  1 2014  5:03AM
101|2553|32860|2014|33н1611|N||Jan 22 2015  2:17AM
101|2554|32921|2015|45н 9616|N||Nov  6 2014  5:02AM
101|2555|33062|2014|62н7112|N||Nov 11 2014  6:52AM
101|2556|2956|2014|QM3|N||Nov 11 2014  7:17AM
101|2557|33262|2013|63н1057|N||Nov 18 2014  9:11AM
101|2558|33375|2014|69 Nu 3473|N||Nov 25 2014  7:40AM
101|2559|33415|2013|3181|N||Dec  1 2014  1:16AM
101|2560|33416|2013|65н 9208|N||Dec  1 2014  1:31AM
101|2561|1908|2013|56н1869|N||Feb 15 2017 12:09AM
101|2562|34086|2014|52н 4993|N||Jan  9 2015  7:44AM
101|2563|34150|2013|48н5073|N||Jan 14 2015  4:55AM
101|2564|34162|2014|64н2147|N||Jan 15 2015  2:12PM
101|2565|34199|2014|70н2872|N||Jan 19 2015  3:58AM
101|2566|34377|2014|23н6045|N||Feb  2 2015  1:37AM
101|2567|34900|2013|25н 7137|N||Mar  6 2015  1:57AM
101|2568|6603|2013|60н7943|Y||Apr 20 2015  8:21AM
101|2569|36119|2013|57н1504|N||May 19 2015  7:36AM
101|2570|1383|2014|61н 2297|N||Jun 15 2015 11:53PM
101|2571|36718|2013|46н 1992|N||Jun 23 2015  1:42AM
101|2572|36719|2013|55н 7561|N||Jun 23 2015  2:45AM
101|2573|36721|2013|K5|N||Jun 23 2015  7:02AM
101|2574|36828|2013|54н9544|N||Jul  1 2015  4:46AM
101|2575|1119|2013|53н8958|Y||Jul 20 2015  3:08AM
101|2576|1119|2013|53н8958|N||Jul 20 2015  3:08AM
101|2577|37284|2014|36н 4133|N||Jul 24 2015  2:04AM
101|2578|37390|2014|62н1283|N||Jul 31 2015  4:37AM
101|2579|37833|2013|36н6653|N||Aug 31 2015  8:03AM
101|2580|1110|2014|64н9557|N||Oct  7 2015 10:22AM
101|2581|1787|2013|нн42н 0684|Y||Oct 29 2015  4:45AM
101|2582|38647|2014|18н 4083|N||Nov 11 2015  1:24AM
101|2583|1239|2014|14н1000|N||Nov 12 2015  4:23AM
101|2584|39077|2013|43н 3255|N||Dec  4 2015  4:45AM
101|2585|39270|2013|26н7655|N||Dec 18 2015 12:07AM
101|2586|18826|2013|61н7072|N||Jan 25 2016  1:54AM
101|2587|39515|2013|39н 9739|N||Feb  4 2016  4:38AM
101|2588|39626|2015|36н8472|N||Feb 19 2016  1:48AM
101|2589|1230|2015|88н8998|Y||Mar 18 2016  2:13AM
101|2590|1230|2015|88н8998|Y||Mar 18 2016  2:15AM
101|2591|39973|2014|61н9318|N||Mar 18 2016  2:46AM
101|2592|1230|2015|88н8998|N||Mar 18 2016  2:53AM
101|2593|1624|2015|11н2341|Y||Mar 21 2016  1:23AM
101|2594|40010|2013|64н7603|N||Mar 23 2016  2:07AM
101|2595|1705|2014|50н1172|N||Apr  4 2016  1:12AM
101|2596|40259|2013|5062|N||Apr 20 2016  1:44AM
101|2597|40285|2013|11н7767|N||Apr 21 2016  4:06AM
101|2598|40288|2013|12н 5094|N||Apr 22 2016  7:12AM
101|2599|40289|2013|35н3971|N||Apr 22 2016  7:17AM
101|2600|40441|2013|Chevrolet Trax|N||May 10 2016  5:19AM
101|2601|40450|2013|51н4242|N||May 10 2016 12:53PM
101|2602|1520|2014|45н 0814|N||May 18 2016  7:49AM
101|2603|1200|2014|57н2110|N||May 29 2016 11:08PM
101|2604|40761|2014|64н 5002|N||Jun 13 2016  8:02AM
101|2605|1437|2014|30н8903|N||Oct 27 2016  1:59PM
101|2606|40811|2014|34н 7020|N||Jun 17 2016  7:31AM
101|2607|40899|2013|37н9512|N||Jun 23 2016 11:46PM
101|2608|40952|2013|42н 7485|N||Jul  7 2016  1:04AM
101|2609|41075|2015|51н 5488|N||Jul 19 2016  7:30AM
101|2610|41248|2013|38н 2967|N||Aug  9 2016  5:07AM
101|2611|41342|2014|07н 8294|N||Aug 17 2016  6:07AM
101|2612|2330|2014|31н0197|N||Aug 18 2016  1:08AM
101|2613|41498|2013|22н1630|N||Aug 29 2016 11:04PM
101|2614|41506|2014|66н0370|N||Aug 30 2016  8:16AM
101|2615|1524|2013|38н0687|N||Aug 31 2016  2:20AM
101|2616|41863|2013|33н0133|N||Oct  3 2016 10:13AM
101|2617|12326|2013|66н 3083|N||Oct 10 2016  1:33AM
101|2618|41902|2014|28н 1452|N||Oct 11 2016  7:35AM
101|2619|41918|2014|10н6020|N||Oct 17 2016  7:35AM
101|2620|1437|2013|31н0485|N||Oct 27 2016  1:59PM
101|2621|42022|2013|07н 6400|N||Nov  4 2016  6:25AM
101|2622|42081|2013|55н 8221|N||Nov 14 2016  6:07AM
101|2623|22465|2013|18н9162|N||Nov 14 2016  6:14AM
101|2624|42090|2013|09н0753|N||Nov 15 2016 12:38AM
101|2625|42166|2013|12н3318|N||Nov 25 2016  2:10AM
101|2626|42270|2014|01н0787|N||Dec  9 2016 12:00AM
101|2627|42274|2013|20н7554|N||Dec 12 2016  2:31AM
101|2628|42423|2014|42н 1896|N||Dec 22 2016  2:48AM
101|2629|1383|2013|56н8453|Y||Mar  2 2017  4:27PM
101|2630|2023|2013|18н6452|N||Mar  9 2017 12:55AM
101|2631|43083|2013|15н4754|N||Mar 26 2017 11:13PM
101|2632|43148|2013|02н0953|N||Apr 11 2017 11:48PM
